symbol,H1-2025,H2-2025,VAL,INTERSECT
LPCVU,False,False,True,False
LPG,True,True,True,True
LPL,True,True,True,True
LPLA,True,True,True,True
LPRE,False,True,True,False
LPRO,True,True,True,True
LPSN,True,True,True,True
LPTH,True,True,True,True
LPTX,True,False,False,False
LPX,True,True,True,True
LQAI,True,True,True,True
LQD,True,True,True,True
LQDA,True,True,True,True
LQDB,True,True,True,True
LQDH,True,True,True,True
LQDI,True,True,True,True
LQDT,True,True,True,True
LQDW,True,True,True,True
LQIG,True,True,True,True
LQPE,True,True,False,False
LQTI,False,True,True,False
LRCU,False,False,True,False
LRCX,True,True,True,True
LRE,True,True,True,True
LRFC,True,False,False,False
LRGC,True,True,True,True
LRGE,True,True,True,True
LRGF,True,True,True,True
LRGG,True,True,True,True
LRHC,True,True,True,True
LRMR,True,True,True,True
LRN,True,True,True,True
LRND,True,True,True,True
LRNZ,True,True,True,True
LSAF,True,True,True,True
LSAK,True,True,True,True
LSAT,True,True,True,True
LSB,True,False,False,False
LSBK,True,True,True,True
LSBPW,True,False,False,False
LSCC,True,True,True,True
LSE,True,True,True,True
LSEA,True,False,False,False
LSEAW,True,False,False,False
LSEQ,True,True,True,True
LSF,True,True,True,True
LSGR,True,True,True,True
LSH,True,True,True,True
LSPD,True,True,True,True
LST,True,True,True,True
LSTA,True,True,True,True
LSTR,True,True,True,True
LSVD,True,True,True,True
LTAX,False,False,True,False
LTBR,True,True,True,True
LTC,True,True,True,True
LTCC,False,False,True,False
LTH,True,True,True,True
LTL,True,True,True,True
LTM,True,True,True,True
LTPZ,True,True,True,True
LTRN,True,True,True,True
LTRX,True,True,True,True
LTRY,True,False,False,False
LTRYW,True,True,True,True
LTTI,False,True,True,False
LU,True,True,True,True
LUCD,True,True,True,True
LUCK,True,True,True,True
LUCY,True,True,True,True
LUCYW,True,True,True,True
LUD,False,True,True,False
LULG,False,False,True,False
LULU,True,True,True,True
LUMN,True,True,True,True
LUNG,True,True,True,True
LUNL,False,False,True,False
LUNR,True,True,True,True
LUV,True,True,True,True
LUX,True,False,False,False
LUXE,False,True,True,False
LVDS,False,True,True,False
LVHD,True,True,True,True
LVHI,True,True,True,True
LVLN,False,False,True,False
LVLU,True,True,True,True
LVO,True,True,True,True
LVRO,True,True,False,False
LVROW,True,True,False,False
LVS,True,True,True,True
LVTX,True,False,False,False
LVWR,True,True,True,True
LVWR+,True,True,True,True
LW,True,True,True,True
LWAC,False,False,True,False
LWACU,False,True,True,False
LWACW,False,False,True,False
LWAY,True,True,True,True
LWLG,True,True,True,True
LX,True,True,True,True
LXEH,True,True,True,True
LXEO,True,True,True,True
LXFR,True,True,True,True
LXP,True,True,True,True
LXP-C,True,True,True,True
LXRX,True,True,True,True
LXU,True,True,True,True
LYB,True,True,True,True
LYEL,True,True,True,True
LYFT,True,True,True,True
LYG,True,True,True,True
LYLD,True,True,True,True
LYRA,True,True,False,False
LYTS,True,True,True,True
LYV,True,True,True,True
LZ,True,True,True,True
LZB,True,True,True,True
LZM,True,True,True,True
LZM+,True,True,True,True
LZMH,False,True,True,False
M,True,True,True,True
MA,True,True,True,True
MAA,True,True,True,True
MAA-I,True,True,True,True
MAAS,False,True,True,False
MAAY,False,False,True,False
MAC,True,True,True,True
MACI,True,True,True,True
MACIU,True,True,True,True
MACIW,True,True,True,True
MADE,True,True,True,True
MAG,True,False,False,False
MAGA,True,True,True,True
MAGC,False,False,True,False
MAGG,True,True,True,True
MAGH,False,False,True,False
MAGN,True,True,True,True
MAGO,False,False,True,False
MAGS,True,True,True,True
MAGX,True,True,True,True
MAGY,False,True,True,False
MAIA,True,True,True,True
MAIN,True,True,True,True
MAKX,True,True,True,True
MAMA,True,True,True,True
MAMB,True,True,True,True
MAMK,False,True,True,False
MAMO,True,True,True,True
MAN,True,True,True,True
MANH,True,True,True,True
MANI,False,False,True,False
MANU,True,True,True,True
MAPP,True,True,True,True
MAPS,True,True,False,False
MAPSW,True,True,False,False
MAR,True,True,True,True
MARA,True,True,True,True
MARB,True,True,True,True
MARM,True,True,True,True
MARO,True,True,True,True
MARPS,True,True,True,True
MART,True,True,True,True
MARU,False,True,True,False
MARW,True,True,True,True
MARZ,True,True,True,True
MAS,True,True,True,True
MASI,True,True,True,True
MASK,True,True,True,True
MASS,True,True,True,True
MAT,True,True,True,True
MATE,False,False,True,False
MATH,True,True,True,True
MATV,True,True,True,True
MATW,True,True,True,True
MATX,True,True,True,True
MAV,True,False,False,False
MAVF,False,True,True,False
MAX,True,True,True,True
MAXI,True,True,True,True
MAXJ,True,True,True,True
MAXN,True,True,False,False
MAYM,False,True,True,False
MAYP,True,True,True,True
MAYS,True,True,True,True
MAYT,True,True,True,True
MAYU,True,True,True,True
MAYW,True,True,True,True
MAYZ,True,True,True,True
MAZE,True,True,True,True
MB,False,True,True,False
MBAI,False,False,True,False
MBAV,True,True,True,True
MBAVU,True,True,True,True
MBAVW,True,True,True,True
MBB,True,True,True,True
MBBA,False,False,True,False
MBBB,True,True,True,True
MBBC,False,True,True,False
MBC,True,True,True,True
MBCC,True,True,True,True
MBCN,True,True,False,False
MBI,True,True,True,True
MBIN,True,True,True,True
MBINL,True,True,True,True
MBINM,True,True,True,True
MBINN,True,True,True,True
MBIO,True,True,True,True
MBLY,True,True,True,True
MBND,True,True,True,True
MBNE,True,True,True,True
MBNKO,False,True,True,False
MBNKP,True,False,False,False
MBOT,True,True,True,True
MBOX,True,True,True,True
MBRX,True,True,True,True
MBS,True,True,True,True
MBSD,True,True,True,True
MBSF,True,True,True,True
MBSX,False,True,True,False
MBUU,True,True,True,True
MBVI,False,False,True,False
MBVIU,False,False,True,False
MBVIW,False,False,True,False
MBWM,True,True,True,True
MBX,True,True,True,True
MC,True,True,True,True
MCB,True,True,True,True
MCBS,True,True,True,True
MCD,True,True,True,True
MCDS,True,True,True,True
MCFT,True,True,True,True
MCGA,False,False,True,False
MCGAU,False,False,True,False
MCGAW,False,False,True,False
MCH,True,True,True,True
MCHB,False,False,True,False
MCHI,True,True,True,True
MCHP,True,True,True,True
MCHPP,False,True,True,False
MCHS,True,True,True,True
MCHX,True,True,True,True
MCI,True,True,True,True
MCK,True,True,True,True
MCN,True,True,True,True
MCO,True,True,True,True
MCOW,False,False,True,False
MCR,True,True,True,True
MCRB,True,True,True,True
MCRI,True,True,True,True
MCRP,False,True,True,False
MCS,True,True,True,True
MCSE,True,True,False,False
MCTA,False,False,True,False
MCTR,True,True,False,False
MCVT,True,False,False,False
MCW,True,True,True,True
MCY,True,True,True,True
MD,True,True,True,True
MDAA,False,False,True,False
MDAI,True,True,True,True
MDAIW,True,True,True,True
MDB,True,True,True,True
MDBH,True,True,True,True
MDCX,True,True,True,True
MDCXW,True,True,True,True
MDEV,True,True,True,True
MDGL,True,True,True,True
MDIA,True,True,True,True
MDIV,True,True,True,True
MDLN,False,False,True,False
MDLV,True,True,True,True
MDLZ,True,True,True,True
MDPL,True,True,True,True
MDRR,True,True,True,True
MDST,True,True,True,True
MDT,True,True,True,True
MDU,True,True,True,True
MDV,True,True,True,True
MDV-A,True,True,True,True
MDWD,True,True,True,True
MDXG,True,True,True,True
MDXH,True,True,True,True
MDY,True,True,True,True
MDYG,True,True,True,True
MDYV,True,True,True,True
MEAR,True,True,True,True
MEC,True,True,True,True
MED,True,True,True,True
MEDI,True,True,True,True
MEDP,True,True,True,True
MEDX,True,True,True,True
MEG,True,True,True,True
MEGI,True,True,True,True
MEGL,True,True,True,True
MEHA,False,False,True,False
MEI,True,True,True,True
MEIP,True,False,False,False
MELI,True,True,True,True
MEM,True,True,True,True
MEMA,False,False,True,False
MEME,False,False,True,False
MEMS,True,True,True,True
MEMX,True,True,True,True
MEMY,False,False,True,False
MENS,False,True,True,False
MEOH,True,True,True,True
MER-K,True,True,True,True
MERC,True,True,True,True
MESA,True,False,False,False
MESH,False,False,True,False
MESHU,False,False,True,False
MESHW,False,False,True,False
MESO,True,True,True,True
MET,True,True,True,True
MET-A,True,True,True,True
MET-E,True,True,True,True
MET-F,True,True,True,True
META,True,True,True,True
METC,True,True,True,True
METCB,True,True,True,True
METCI,False,False,True,False
METCL,True,False,False,False
METCZ,True,True,True,True
METD,True,True,True,True
METL,False,False,True,False
METU,True,True,True,True
METV,True,True,True,True
METW,False,True,True,False
MEVOU,False,False,True,False
MEXX,True,True,True,True
MFA,True,True,True,True
MFA-B,True,True,True,True
MFA-C,True,True,True,True
MFAN,True,True,True,True
MFAO,True,True,True,True
MFC,True,True,True,True
MFDX,True,True,True,True
MFEM,True,True,True,True
MFG,True,True,True,True
MFH,True,False,False,False
MFI,True,True,True,True
MFIC,True,True,True,True
MFICL,True,True,True,True
MFIG,False,False,True,False
MFIN,True,True,True,True
MFLX,True,True,True,True
MFM,True,True,True,True
MFMO,False,False,True,False
MFSB,True,True,True,True
MFSG,True,True,True,True
MFSI,True,True,True,True
MFSM,True,True,True,True
MFSV,True,True,True,True
MFUL,True,True,True,True
MFUS,True,True,True,True
MFUT,True,True,True,True
MFVL,False,False,True,False
MG,True,True,True,True
MGA,True,True,True,True
MGC,True,True,True,True
MGEE,True,True,True,True
MGF,True,True,True,True
MGIC,True,True,False,False
MGIH,True,True,True,True
MGK,True,True,True,True
MGLD,True,True,True,True
MGM,True,True,True,True
MGMT,True,True,True,True
MGN,False,False,True,False
MGNI,True,True,True,True
MGNR,True,True,True,True
MGNX,True,True,True,True
MGOV,True,True,True,True
MGPI,True,True,True,True
MGR,True,True,True,True
MGRB,True,True,True,True
MGRC,True,True,True,True
MGRD,True,True,True,True
MGRE,True,True,True,True
MGRM,True,False,False,False
MGRO,True,False,False,False
MGRT,False,True,True,False
MGRX,True,True,True,True
MGTX,True,True,True,True
MGV,True,True,True,True
MGX,True,True,True,True
MGY,True,True,True,True
MGYR,True,True,True,True
MH,False,True,True,False
MHD,True,True,True,True
MHF,True,True,True,True
MHH,True,True,True,True
MHI,True,False,False,False
MHK,True,True,True,True
MHLA,True,True,True,True
MHN,True,True,False,False
MHNC,True,True,True,True
MHO,True,True,True,True
MHUA,True,True,False,False
MHY,False,False,True,False
MI,True,True,True,True
MIAX,False,False,True,False
MICC,False,False,True,False
MID,True,True,True,True
MIDD,True,True,True,True
MIDE,True,True,True,True
MIDU,True,True,True,True
MIG,True,True,True,True
MIGI,True,True,False,False
MILK,True,True,True,True
MILN,True,True,True,True
MIMI,True,True,True,True
MIN,True,True,True,True
MIND,True,True,True,True
MINE,False,False,True,False
MINN,True,True,True,True
MINO,True,True,True,True
MINT,True,True,True,True
MINV,True,True,True,True
MIO,True,False,False,False
MIR,True,True,True,True
MIRA,True,True,True,True
MIRM,True,True,True,True
MISL,True,True,True,True
MIST,True,True,True,True
MITK,True,True,True,True
MITN,True,True,True,True
MITP,True,True,True,True
MITQ,True,True,True,True
MITT,True,True,True,True
MITT-A,True,True,True,True
MITT-B,True,True,True,True
MITT-C,True,True,True,True
MIY,True,True,True,True
MJ,True,True,True,True
MJSC,False,False,True,False
MKAM,True,True,True,True
MKC,True,True,True,True
MKC.V,True,True,True,True
MKDW,True,True,True,True
MKDWW,True,True,True,True
MKL,True,True,True,True
MKLY,False,False,True,False
MKLYR,False,False,True,False
MKLYU,False,False,True,False
MKOR,True,True,True,True
MKSI,True,True,True,True
MKTN,False,False,True,False
MKTW,True,True,True,True
MKTX,True,True,True,True
MKZR,True,True,True,True
MLAAU,False,False,True,False
MLAB,True,True,True,True
MLAC,False,True,True,False
MLACR,False,True,True,False
MLACU,True,True,True,True
MLCI,False,False,True,False
MLCO,True,True,True,True
MLDR,True,True,True,True
MLEC,True,True,True,True
MLECW,True,True,True,True
MLGO,True,True,True,True
MLI,True,True,True,True
MLKN,True,True,True,True
MLM,True,True,True,True
MLN,True,True,True,True
MLNK,True,False,False,False
MLP,True,True,True,True
MLPA,True,True,True,True
MLPB,True,True,True,True
MLPD,True,True,True,True
MLPI,False,False,True,False
MLPR,True,True,True,True
MLPX,True,True,True,True
MLR,True,True,True,True
MLSS,True,True,True,True
MLTX,True,True,True,True
MLYS,True,True,True,True
MMA,True,True,True,True
MMAX,False,True,True,False
MMC,True,True,False,False
MMCA,True,True,True,True
MMD,True,True,True,True
MMI,True,True,True,True
MMID,False,False,True,False
MMIN,True,True,True,True
MMIT,True,True,True,True
MMKT,True,True,True,True
MMLG,True,True,True,True
MMLP,True,True,True,True
MMM,True,True,True,True
MMMA,False,False,True,False
MMS,True,True,True,True
MMSC,True,True,True,True
MMSD,False,True,True,False
MMSI,True,True,True,True
MMT,True,True,True,True
MMTM,True,True,True,True
MMTX,False,False,True,False
MMTXU,False,False,True,False
MMTXW,False,False,True,False
MMU,True,True,True,True
MMYT,True,True,True,True
MNA,True,True,True,True
MNBD,True,True,True,True
MNDO,True,True,True,True
MNDR,True,True,True,True
MNDY,True,True,True,True
MNKD,True,True,True,True
MNMD,True,True,False,False
MNOV,True,True,True,True
MNPR,True,True,True,True
MNR,True,True,True,True
MNRO,True,True,True,True
MNRS,True,True,True,True
MNSB,True,True,True,True
MNSBP,True,True,True,True
MNSO,True,True,True,True
MNST,True,True,True,True
MNTK,True,True,True,True
MNTL,True,False,False,False
MNTN,False,True,True,False
MNTS,True,True,True,True
MNTSW,True,True,True,True
MNY,True,True,True,True
MNYWW,True,True,True,True
MNZL,False,False,True,False
MO,True,True,True,True
MOAT,True,True,True,True
MOB,True,True,True,True
MOBBW,True,True,True,True
MOBX,True,True,True,True
MOBXW,True,True,True,True
MOD,True,True,True,True
MODD,True,True,True,True
MODG,True,True,False,False
MODL,True,True,True,True
MODV,True,False,False,False
MOFG,True,True,False,False
MOG.A,True,True,True,True
MOG.B,True,True,True,True
MOGO,True,True,False,False
MOGU,True,True,True,True
MOH,True,True,True,True
MOLN,True,True,True,True
MOMO,True,True,True,True
MOO,True,True,True,True
MOOD,True,True,True,True
MORN,True,True,True,True
MORT,True,True,True,True
MOS,True,True,True,True
MOTE,True,False,False,False
MOTG,True,True,True,True
MOTI,True,True,True,True
MOTO,True,True,True,True
MOV,True,True,True,True
MOVE,True,True,True,True
MP,True,True,True,True
MPA,True,True,True,True
MPAA,True,True,True,True
MPB,True,True,True,True
MPC,True,True,True,True
MPG,False,False,True,False
MPL,False,False,True,False
MPLT,False,False,True,False
MPLX,True,True,True,True
MPLY,False,True,True,False
MPRO,True,True,True,True
MPTI,True,True,True,True
MPTI+,False,True,False,False
MPU,True,True,True,True
MPV,True,True,True,True
MPW,True,True,False,False
MPWR,True,True,True,True
MPX,True,True,True,True
MQ,True,True,True,True
MQQQ,True,True,True,True
MQT,True,True,False,False
MQY,True,True,True,True
MRAL,False,True,True,False
MRAM,True,True,True,True
MRBK,True,True,True,True
MRC,True,False,False,False
MRCC,True,True,False,False
MRCP,True,True,True,True
MRCY,True,True,True,True
MREO,True,True,True,True
MRGR,True,True,True,True
MRIN,True,False,False,False
MRK,True,True,True,True
MRKR,True,True,True,True
MRM,True,True,True,True
MRNA,True,True,True,True
MRNO,True,True,True,True
MRNOW,True,True,True,True
MRNY,True,True,True,True
MRP,False,True,True,False
MRSH,False,False,True,False
MRSK,True,True,True,True
MRSN,True,True,False,False
MRT,True,True,True,True
MRTN,True,True,True,True
MRUS,True,True,False,False
MRVI,True,True,True,True
MRVL,True,True,True,True
MRX,True,True,True,True
MS,True,True,True,True
MS-A,True,True,True,True
MS-E,True,True,True,True
MS-F,True,True,True,True
MS-I,True,True,True,True
MS-K,True,True,True,True
MS-L,True,True,True,True
MS-O,True,True,True,True
MS-P,True,True,True,True
MS-Q,True,True,True,True
MSA,True,True,True,True
MSAI,True,True,True,True
MSAIW,True,True,True,True
MSB,True,True,True,True
MSBI,True,True,True,True
MSBIP,True,True,True,True
MSC,True,True,True,True
MSCI,True,True,True,True
MSD,True,True,True,True
MSDD,False,True,True,False
MSDL,True,True,True,True
MSEX,True,True,True,True
MSFD,True,True,True,True
MSFL,True,True,True,True
MSFO,True,True,True,True
MSFT,True,True,True,True
MSFU,True,True,True,True
MSFW,False,True,True,False
MSFX,True,True,True,True
MSFY,True,True,True,True
MSGE,True,True,True,True
MSGM,True,True,True,True
MSGS,True,True,True,True
MSGY,False,True,True,False
MSI,True,True,True,True
MSIF,True,True,True,True
MSII,False,True,True,False
MSLC,True,True,True,True
MSM,True,True,True,True
MSMR,True,True,True,True
MSN,True,True,True,True
MSOO,False,False,True,False
MSOS,True,True,True,True
MSOX,True,True,True,True
MSPR,True,True,False,False
MSPRW,True,True,False,False
MSPRZ,True,True,False,False
MSS,True,True,True,True
MSSM,True,True,True,True
MSSS,True,True,True,True
MSST,False,False,True,False
MST,False,True,True,False
MSTB,True,True,True,True
MSTI,True,True,True,True
MSTP,False,True,True,False
MSTQ,True,True,True,True
MSTR,True,True,True,True
MSTU,True,True,True,True
