day,symbol,range_high,range_low,open_p,range_size_pct,range_total_volume,range_avg_bar_range_pct,range_close_position,prev_close,gap_pct,prev_day_range_pct,prev_day_close_position,price_vs_20d_high_pct,return_volatility_20d,adv20,trig_m,ssr,limit,filled,nofill,entry,exit,reason,entry_m,exit_m,R,cellC_new
2025-12-15,ARBK,6.26,5.8667,5.9,6.666101694915254,21439.0,2.544370817600925,0.5931858632087461,6.87,-14.11935953420669,326.0553129548763,0.0281249999999999,-79.39944134078213,1058.712632049378,2912368.35,619,1,5.8490999,0,gap_through,,,,,,,0
2025-12-15,KPLT,6.8,6.65,6.76,2.218934911242596,17886.0,0.9516453489817828,0.0,7.13,-5.189340813464237,31.27629733520337,0.0582959641255604,-26.76056338028169,4.300679006244212,1120399.45,623,0,6.630050000000001,1,,6.633,6.8284,stop,624.0,632.0,0.1669999999999998,0
2025-12-15,RNW,5.56,5.45,5.55,1.981981981981972,293515.0,1.0365804420692462,0.0909090909090894,7.55,-26.490066225165563,0.9933774834437108,0.4000000000000023,-27.82834850455137,0.4143369227276623,881397.65,575,1,5.43365,0,gap_through,,,,,,,0
2025-12-15,VELO,11.65,10.8,11.21,7.582515611061548,79693.0,3.394300922671905,0.0705882352941161,11.92,-5.956375838926166,37.66778523489933,0.3140311804008909,-25.26666666666666,15.156825824857629,987985.85,580,0,10.7676,0,gap_through,,,,,,,0
2025-12-16,NAVN,13.8314,12.6,13.685,8.99817318231641,258846.0,3.854428870209978,0.450706512912132,14.635,-6.491288008199517,6.832934745473181,0.8849999999999998,-22.90140845070422,4.065141763950235,1133242.4,597,1,12.5622,1,,12.66,12.605,eod,598.0,945.0,1.1714000000000002,0
2025-12-16,ULCC,5.53,5.37,5.47,2.925045703839125,260329.0,1.1529887800870875,0.8749999999999972,5.76,-5.034722222222223,5.729166666666668,0.6363636363636361,-9.136212624584717,2.765645377483942,4756512.7,576,0,5.35389,1,,5.34,5.12,eod,577.0,945.0,0.1900000000000004,1
2025-12-17,AMCI,12.19,11.14,12.0,8.749999999999991,440672.0,4.531542244769028,0.442952380952381,14.65,-18.08873720136519,27.576791808873715,0.8910891089108912,-20.47713717693837,46.86559050004511,9910793.6,578,1,11.10658,0,gap_through,,,,,,,0
2025-12-17,IMNM,21.65,21.13,21.59,2.4085224641037497,727254.0,0.8067473276131675,0.6346153846153887,23.48,-8.04940374787053,6.26064735945485,0.5986394557823127,-14.664031620553365,5.445867218500441,1797429.65,627,1,21.06661,1,,20.96,20.51,eod,628.0,945.0,0.6899999999999977,1
2025-12-18,DBVT,21.2325,20.61,21.1,2.9502369668246557,58511.0,1.573515588263766,0.0983132530120469,22.55,-6.430155210643012,23.39246119733924,0.3109004739336495,-19.419514989497795,8.54168895136639,697840.05,575,0,20.54817,1,,20.475,21.2325,stop,576.0,633.0,0.7575000000000003,1
2025-12-18,QBTZ,13.3999,12.33,13.21,8.099167297501895,162718.0,2.7613140476511937,0.0654266753902236,14.7,-10.136054421768698,24.013605442176868,1.0,-59.07682775712515,14.979944717556483,2473147.95,575,1,12.29301,1,,12.281,13.3999,stop,576.0,591.0,1.1189,1
2025-12-18,RKLZ,9.75,8.78,9.75,9.948717948717956,50111.0,2.892014755411437,0.0,10.59,-7.932011331444758,11.709159584513678,0.774193548387097,-61.77774641592868,11.245855165981526,333527.2,575,1,8.75366,0,ssr_no_uptick,,,,,,,0
2025-12-19,BMNZ,21.095,20.235,20.6,4.174757281553395,118691.0,2.015969426558139,0.3895348837209315,22.97,-10.317805833696116,21.419242490204606,0.9756097560975608,-57.07439049802042,16.51119715410866,4738252.1,583,1,20.174295,0,gap_through,,,,,,,0
2025-12-22,AMCI,8.95,8.16,8.95,8.826815642458092,84824.0,3.6110540156689614,0.1772151898734186,9.66,-7.349896480331272,16.459627329192543,0.1572327044025157,-40.68919814446654,47.79561853426969,10433329.8,578,1,8.13552,0,gap_through,,,,,,,0
2025-12-22,BMNZ,17.52,16.7,16.735,4.89991036749328,120048.0,2.359630942647521,0.6585365853658524,17.95,-6.768802228412256,17.994428969359337,0.0263157894736844,-65.12815169827047,17.084074287723894,5009664.35,595,0,16.6499,1,,16.7,17.52,stop,596.0,615.0,0.8200000000000003,0
2025-12-22,BOIL,22.1,21.67,21.96,1.9581056466302356,871326.0,0.5673946205366658,0.0116279069767418,23.95,-8.3089770354906,3.799582463465554,0.7472527472527468,-53.12640076500447,7.326298667338353,8983622.9,577,0,21.60499,1,,21.61,21.9401,eod,578.0,945.0,0.490000000000002,0
2025-12-22,IONZ,20.25,19.3401,20.07,4.533632286995518,77364.0,1.8970457628537196,0.4834597208484463,21.28,-5.686090225563913,12.04793233082707,0.3642249785474691,-21.874999999999996,112.58299918981098,10958009.3,580,0,19.2820797,1,,19.2499,16.7816,eod,581.0,945.0,1.0000999999999998,1
2025-12-22,QBTZ,10.58,9.965,10.49,5.862726406101051,151385.0,2.811196513216979,0.3821138211382103,11.23,-6.589492430988425,17.453250222617996,0.1173469387755103,-67.50309789343247,14.068870632729348,2510660.0,581,1,9.935105,0,gap_through,,,,,,,0
2025-12-22,RGTZ,20.3,19.42,20.0,4.399999999999995,268750.0,2.141870222080607,0.7159090909090906,21.39,-6.498363721365126,11.033193080878911,0.2203389830508473,-46.638207043756665,13.149909793444824,8144522.15,581,1,19.36174,0,gap_through,,,,,,,0
2025-12-23,BMNU,5.9999,5.85,5.88,2.5493197278911666,1311975.0,1.4826293911083976,0.3335557038025384,6.33,-7.109004739336496,14.846761453396525,0.2659076399233882,-52.07823960880196,14.8743216303331,40188859.45,575,0,5.83245,1,,5.805,5.7075499999999995,lock,576.0,620.0,0.19490000000000052,1
2025-12-23,CRWU,7.4,7.14,7.16,3.6312849162011274,70106.0,1.5830822363471682,0.6153846153846143,7.62,-6.036745406824147,6.955380577427812,0.2075471698113216,-24.312896405919663,14.028067120418584,1456209.7,575,0,7.11858,1,,7.09,6.935,lock,576.0,634.0,0.3100000000000005,1
2025-12-23,CWVX,30.62,29.57,29.86,3.5164099129269952,119975.0,1.4936470374315802,0.5875238095238102,31.47,-5.115983476326659,7.089609151572921,0.1860069024248126,-23.43589743589744,87.24326711819829,4664984.0,575,0,29.48129,0,gap_through,,,,,,,0
2025-12-23,FJET,22.89,19.31,22.66,15.798764342453673,807119.0,6.921167696146324,0.2765642458100562,31.5,-28.063492063492063,75.96825396825396,1.0,0.0,0.0,0.0,577,1,19.25207,1,,19.4,13.07,eod,578.0,900.0,3.490000000000002,0
2025-12-23,NBIG,7.9599,7.53,7.59,5.664031620553359,35236.0,1.5605074766684908,0.6629448709002098,8.04,-5.597014925373126,9.577114427860703,0.4415584415584399,-27.15930902111324,10.86051511189037,407253.05,602,0,7.50741,0,gap_through,,,,,,,0
2025-12-23,NBIL,11.1799,10.55,10.64,5.92011278195488,43104.0,1.8476200224506285,0.7620257183679937,11.24,-5.338078291814943,9.697508896797151,0.422018348623854,-27.27272727272727,10.936617708550788,1079752.25,602,0,10.51835,0,gap_through,,,,,,,0
2025-12-23,NBY,5.1266,4.82,5.12,5.988281249999991,106716.0,2.610406359925183,0.0652315720808858,5.43,-5.709023941068133,23.296500920810324,0.3675889328063238,-20.86553323029366,19.67214235454916,2294260.9,587,1,4.805540000000001,1,,4.785,4.575,eod,588.0,945.0,0.3415999999999997,1
2025-12-23,RGTU,21.205,20.43,20.77,3.731343283582083,30819.0,1.7437772628752783,0.9161290322580672,22.59,-8.056662239929173,21.7352810978309,0.7780040733197556,-38.55029585798816,13.636595135858729,414770.25,605,0,20.36871,1,,20.33,21.2233,stop,606.0,625.0,0.875,1
2025-12-23,RGTX,17.43,16.74,17.06,4.044548651817124,121014.0,2.137080296059431,1.0,18.46,-7.583965330444214,21.99133261105091,0.758695437974185,-82.80068555297913,21.448029995601807,1730582.55,605,0,16.68978,1,,16.74,17.43,stop,606.0,626.0,0.6900000000000013,0
2025-12-23,RXST,11.49,11.04,11.19,4.021447721179634,44232.0,1.4523555362169538,0.6222222222222232,12.23,-8.503679476696654,3.7612428454619713,0.5869565217391307,-15.355521936459915,2.7351306127801043,858139.45,584,0,11.00688,1,,11.05,10.95,eod,585.0,945.0,0.4399999999999995,0
2025-12-23,SDEV,5.1266,4.82,5.12,5.988281249999991,106716.0,2.610406359925183,0.0652315720808858,5.43,-5.709023941068133,23.296500920810324,0.3675889328063238,-20.86553323029366,19.67214235454916,2294260.9,587,1,4.805540000000001,1,,4.785,4.575,eod,588.0,945.0,0.3415999999999997,1
2025-12-26,ZSL,5.26,5.1701,5.205,1.727185398655141,1832182.0,0.918918933659584,0.1657397107897652,5.69,-8.523725834797895,6.151142355008781,0.200000000000001,-54.93116287124427,5.01849212569217,10109901.85,598,0,5.1545897,1,,5.15,4.6799,eod,599.0,945.0,0.10999999999999943,1
2025-12-29,HYMC,23.0,22.03,22.81,4.252520824199908,537478.0,3.11678337590221,0.9381443298969084,25.01,-8.796481407437035,10.27548980407837,0.342386863302075,-23.45637583892618,11.603711804026196,3937795.55,605,1,21.96391,1,,22.12,23.0,stop,606.0,913.0,0.879999999999999,0
2025-12-29,KXIN,5.45,5.0,5.25,8.571428571428575,18770.0,2.950522789927632,0.2411111111111116,6.0,-12.5,30.33333333333334,0.8901098901098901,-15.322580645161294,751.1855361372313,1456492.2,575,1,4.985,1,,4.95,4.7501,eod,576.0,900.0,0.5,1
2025-12-29,OKLL,18.9902,18.15,18.23,4.608886450905118,147833.0,1.278691988297239,0.9640561771006896,19.36,-5.836776859504127,11.311983471074386,0.1735159817351592,-60.47267996530788,12.91912903153713,2830957.15,631,0,18.09555,1,,17.98,17.85,eod,632.0,945.0,1.010200000000001,1
2025-12-31,CHRN,9.62,8.9,9.56,7.531380753138063,284331.0,2.4653957838627414,0.2652777777777767,10.58,-9.640831758034023,46.31285444234404,0.5673381089409989,-24.72440944881889,21.06476209530128,6025631.3,576,1,8.8733,1,,8.87,8.68,eod,577.0,945.0,0.75,1
2025-12-31,EKSO,9.62,8.9,9.56,7.531380753138063,284331.0,2.4653957838627414,0.2652777777777767,10.58,-9.640831758034023,46.31285444234404,0.5673381089409989,-24.72440944881889,21.06476209530128,6025631.3,576,1,8.8733,1,,8.87,8.97,eod,577.0,900.0,0.75,1
2026-01-02,BMNZ,23.0617,22.0,22.365,4.747149564050965,57381.0,1.343179843629661,1.0,23.89,-6.383424026789461,8.569694432817078,0.7668636741073611,-8.217159882301289,11.464054420457368,4611794.0,583,0,21.934,1,,21.962,17.2224,eod,584.0,945.0,1.0996999999999986,0
2026-01-02,INBS,8.0,7.6101,7.8,4.998717948717948,105784.0,2.20388094920675,0.1536291356758139,9.53,-18.15320041972717,76.81007345225603,0.5341530054644809,-39.72179289026276,202.30907938622576,5540767.15,576,1,7.5872697,1,,7.72,8.0,stop,577.0,578.0,0.2800000000000002,0
2026-01-05,BMNZ,15.88,15.15,15.49,4.712717882504845,76821.0,2.0834417952942177,0.4109589041095873,16.77,-7.632677400119257,39.46630888491352,0.0151091637077884,-36.43120083062136,12.95199717353525,4654598.15,583,0,15.10455,1,,15.115,15.88,stop,584.0,607.0,0.7650000000000006,0
2026-01-05,GDXD,8.09,7.83,7.99,3.254067584480598,94049.0,1.7695682962783552,0.3846153846153836,8.53,-6.330597889800695,14.640093786635417,0.3923766816143496,-32.63069139966272,6.773422231597882,3335000.45,579,0,7.80651,1,,7.8,7.66,lock,580.0,931.0,0.29000000000000004,1
2026-01-05,MSTZ,14.785,14.37,14.69,2.825051055139557,295521.0,1.5723481073872163,0.7469879518072284,15.96,-7.957393483709281,15.41353383458646,0.3211382113821143,-16.676120249574584,6.271327366446693,9730632.75,578,0,14.32689,1,,14.46,14.2975,lock,579.0,606.0,0.3249999999999993,0
2026-01-05,OKLS,16.3051,14.89,15.78,8.967680608365013,56057.0,2.41300521700395,0.105999576001695,17.74,-11.048478015783536,18.788049605411512,0.0399339933993395,-27.64753621061995,10.478288949874685,720890.6,576,1,14.84533,0,gap_through,,,,,,,0
2026-01-06,MH,16.29,15.51,15.66,4.980842911877391,32406.0,1.621321597697403,0.1794871794871803,16.66,-6.002400960384153,4.41176470588235,0.5918367346938763,-11.873944850872252,1.3829799786088404,589553.95,602,0,15.46347,1,,15.43,14.545,eod,603.0,945.0,0.8599999999999994,1
2026-01-06,OKLS,11.6898,10.85,11.36,7.392605633802819,152827.0,2.4520011795666883,0.2024291497975706,12.03,-5.569409808811305,38.15544472152951,0.0686259558615279,-47.91356218964782,12.926396763976616,727748.95,575,1,10.81745,0,gap_through,,,,,,,0
2026-01-06,ZBIO,16.145,14.5,15.75,10.444444444444445,223841.0,3.701735783456761,0.0060790273556229,16.61,-5.177603853100539,24.08187838651415,0.7774999999999999,-64.68609865470853,13.644586715883191,747035.3,575,1,14.4565,1,,14.42,15.23,eod,576.0,945.0,1.7249999999999996,1
2026-01-07,BAIG,11.724,10.9,10.95,7.52511415525114,37237.0,1.865621416835605,0.527912621359224,12.0,-8.750000000000007,16.500000000000004,1.0,-31.987577639751564,10.152169254532572,410107.05,577,0,10.8673,1,,10.84,10.54,eod,578.0,945.0,0.8840000000000003,1
2026-01-07,CLSX,21.29,20.29,20.99,4.76417341591234,36894.0,1.7304858673777597,0.1561000000000021,22.23,-5.57804768331085,22.73954116059381,0.5489614243323443,-47.65586034912719,12.085716320563234,677440.75,619,0,20.22913,1,,20.23,21.29,stop,622.0,655.0,1.0599999999999987,0
2026-01-07,HL,21.14,20.29,21.09,4.0303461356093,1895284.0,1.352007321219389,0.1176470588235308,22.27,-5.2986079928154455,10.68702290076337,0.9957983193277304,-5.3411131059246015,4.697386150547228,26047873.9,575,0,20.22913,1,,20.22,21.14,stop,576.0,918.0,0.9200000000000017,1
2026-01-07,MSTZ,14.82,13.78,14.59,7.128169979437978,621158.0,2.8532057283515786,0.7596153846153848,15.57,-6.294155427103407,14.707771355170204,0.6812227074235807,-17.24333522404991,6.631166722748782,9283844.6,591,1,13.73866,1,,13.66,14.82,stop,592.0,615.0,1.1600000000000001,1
2026-01-07,SMU,17.75,17.15,17.63,3.403289846851965,105659.0,1.3199099570929496,0.2333333333333337,18.84,-6.42250530785563,19.850849256900204,0.6898312789112007,-38.57142857142858,13.341537492097313,1833983.8,575,0,17.09855,1,,17.1496,17.75,stop,576.0,581.0,0.6004000000000005,0
2026-01-08,BMNU,5.46,5.3,5.425,2.9493087557603714,1349626.0,1.4879374641291905,0.4375000000000014,5.76,-5.815972222222221,11.284722222222214,0.0923076923076917,-55.78647106764466,12.350437027788136,38548297.65,603,0,5.2841,1,,5.3,5.46,stop,604.0,611.0,0.1600000000000001,0
2026-01-08,CRMD,9.413,8.475,8.65,10.843930635838158,1058728.0,5.56211277410454,0.1224946695095952,11.17,-22.5604297224709,5.729632945389441,0.3593750000000003,-33.56374807987711,3.207475448309217,2832235.6,592,1,8.449575,1,,8.4401,7.49,eod,593.0,945.0,0.972900000000001,1
2026-01-08,HELE,21.3,19.3,19.32,10.351966873706004,51933.0,3.503233708854024,0.6999999999999993,21.08,-8.349146110056918,9.677419354838722,0.3774509803921561,-13.557046979865776,2.67880721693343,987200.1,587,1,19.2421,0,gap_through,,,,,,,0
2026-01-08,IMRX,6.08,5.485,5.82,10.223367697594496,1173501.0,4.936859621988458,0.2100840336134454,8.33,-30.132052821128447,20.528211284513816,0.9122807017543858,-31.367924528301888,6.150615826760199,1798428.7,576,1,5.468545000000001,0,gap_through,,,,,,,0
2026-01-08,SGML,14.98,14.3,14.72,4.619565217391302,389407.0,2.702486332601404,0.75,15.66,-6.002554278416344,7.567049808429122,0.2911392405063295,-11.32530120481928,5.537396437975751,4063516.45,585,0,14.2571,1,,14.16,13.3801,eod,586.0,945.0,0.8200000000000003,1
2026-01-08,TGL,8.1,7.55,8.03,6.849315068493149,32755.0,2.9471011326898244,0.2181818181818184,8.61,-6.736353077816494,36.235772357723576,0.7307606013013238,-69.69811320754717,15.550302234662764,1121273.65,585,1,7.52735,1,,7.53,6.98,eod,586.0,945.0,0.5699999999999994,0
2026-01-08,TNGX,11.3999,10.84,11.01,5.085376930063585,184025.0,2.0991519563288827,0.0893016610108959,11.79,-6.615776081424932,20.69550466497031,0.8688524590163933,-9.08340214698596,5.4455844910391695,2827356.35,575,0,10.80748,1,,10.76,11.3999,stop,576.0,817.0,0.6399000000000008,1
2026-01-08,XRPT,6.2099,6.11,6.14,1.6270358306188906,82722.0,0.5347423881217725,0.9149149149149086,6.78,-9.439528023598829,6.194690265486724,0.0952380952380953,-25.66585956416465,10.33802205339752,2363330.95,584,1,6.091670000000001,1,,6.0914,6.2099,stop,585.0,591.0,0.11850000000000005,1
2026-01-08,XXRP,11.95,11.77,11.86,1.5177065767284967,41181.0,0.4132795653095671,0.8700000000000067,13.07,-9.257842387146145,6.465187452180557,0.0769230769230764,-25.59598494353827,10.390796350100668,1629364.1,584,1,11.73469,1,,11.74,11.95,stop,585.0,587.0,0.209999999999999,0
2026-01-09,ACON,5.96,5.51,5.88,7.653061224489798,94876.0,2.4097165545274537,0.2666666666666668,8.17,-28.02937576499388,25.33659730722154,0.4251207729468599,-37.179487179487175,11.115514193876754,2270999.45,577,1,5.493469999999999,1,,5.5086,4.89,eod,578.0,900.0,0.4513999999999996,0
2026-01-09,BBNX,23.92,20.86,22.75,13.45054945054946,400965.0,6.283644869855157,0.5087254901960778,31.99,-28.884026258205687,6.720850265708029,0.7255813953488371,-30.171884591774088,2.958955759915645,946057.5,590,1,20.79742,0,gap_through,,,,,,,0
2026-01-09,BOIL,16.9081,16.76,16.79,0.8820726622989843,769953.0,0.4370231203123644,0.337609723160009,18.22,-7.848518111964872,5.4231613611416,0.2024086630907797,-50.690161527165934,7.068885738733391,10094646.25,601,0,16.70972,1,,16.7,16.59595,lock,602.0,656.0,0.20810000000000173,1
2026-01-09,PCRX,24.91,24.0,24.64,3.6931818181818175,89997.0,1.4221632407696123,0.2967032967032962,26.02,-5.3036126056879285,3.209069946195238,0.5988023952095802,-9.278016487542295,2.079017298661312,883073.9,575,0,23.928,1,,23.86,23.51,eod,576.0,945.0,1.0500000000000007,1
2026-01-09,SMX,27.59,24.6,26.0,11.499999999999991,99333.0,4.304734814353779,0.093645484949832,28.16,-7.670454545454546,41.51278409090909,0.2908468776732248,-90.44117647058825,30.99404700822041,2162832.35,575,1,24.526200000000003,1,,24.3793,23.29,eod,576.0,899.0,3.210699999999999,1
2026-01-12,ATEC,21.56,18.83,21.47,12.715416860735912,884185.0,6.153458511738095,0.0842490842490844,22.65,-5.20971302428256,3.9567328918322313,0.7322026333407701,-7.8145126663804225,1.4271004693489515,2009993.85,575,1,18.77351,1,,19.17,17.955,eod,576.0,945.0,2.389999999999997,0
2026-01-12,NBY,17.3873,14.75,17.32,15.226905311778289,287948.0,4.699803765770569,0.0455010806506651,19.16,-9.603340292275574,53.54853862212944,0.923001198842094,-13.182957393483704,30.23744329991424,3115198.65,575,1,14.70575,1,,14.66,13.2,eod,576.0,945.0,2.7272999999999996,1
2026-01-12,SDEV,17.3873,14.75,17.32,15.226905311778289,287948.0,4.699803765770569,0.0455010806506651,19.16,-9.603340292275574,53.54853862212944,0.923001198842094,-13.182957393483704,30.23744329991424,3115198.65,575,1,14.70575,1,,14.66,13.2,eod,576.0,945.0,2.7272999999999996,1
2026-01-14,BMNZ,15.1,14.31,15.1,5.231788079470193,113284.0,3.205938137357492,0.371139240506328,16.02,-5.742821473158552,8.052434456928845,0.8139534883720916,-38.03170642623516,10.967912570588648,3791725.75,587,1,14.26707,1,,14.2882,13.8823,lock,588.0,719.0,0.8117999999999999,0
2026-01-14,EOSE,16.5617,15.7,15.965,5.397431882242399,2337360.0,3.2643978721912945,0.2652895439248002,16.82,-5.083234244946495,9.274673008323438,0.3974358974358974,-10.106981981981992,5.106574360278829,15337845.95,585,0,15.6529,1,,15.6712,16.5617,stop,586.0,615.0,0.8904999999999976,0
2026-01-14,LABX,16.57,15.7001,16.5,5.272121212121209,55199.0,2.2224771618377805,0.242901482929072,17.43,-5.335628227194491,11.055077452667811,0.6927707717058494,-12.0,9.300669734785098,880193.6,576,1,15.6529997,1,,15.6,15.56,eod,577.0,945.0,0.9700000000000006,1
2026-01-14,MSTZ,12.06,11.29,11.785,6.53372931692831,646061.0,2.4073760754597986,0.2142857142857151,12.63,-6.690419635787811,15.47901821060966,0.0767263427109976,-33.15371525808281,6.801835744838325,8728754.4,577,1,11.25613,1,,11.27,12.06,stop,578.0,814.0,0.7900000000000009,0
2026-01-14,OKLL,28.2,26.88,27.85,4.739676840215441,195506.0,2.218953871726092,0.3666666666666679,29.36,-5.143051771117159,23.6716621253406,0.0446043165467624,-32.12283694857421,11.406421993461024,3232509.9,576,0,26.79936,1,,26.8281,28.2,stop,577.0,693.0,1.3719,0
2026-01-15,ADUR,14.165,13.64,13.85,3.7906137184115423,42660.0,1.8367685509294536,1.0,14.59,-5.071967100753943,16.244002741603833,0.987341772151899,-5.26675786593707,5.162164177175377,649354.9,592,0,13.59908,1,,13.575,14.165,stop,593.0,608.0,0.5899999999999999,1
2026-01-15,CORD,20.52,18.8895,20.5,7.953658536585355,122040.0,3.327583612978481,0.5296534805274451,22.96,-10.714285714285715,15.655923344947734,0.5326322817559673,-67.03024532714038,13.85730493270712,799254.65,575,1,18.8328315,0,ssr_no_uptick,,,,,,,0
2026-01-15,THH,29.0,24.9,27.78,14.75881929445645,39370.0,7.963980352875797,0.0439024390243901,32.0,-13.187499999999996,132.9203125,0.4645640597632509,-49.53678474114441,35.381374942747605,218546.45,575,1,24.8253,0,ssr_no_uptick,,,,,,,0
2026-01-16,MLEC,7.2699,6.72,6.72,8.183035714285715,21762.0,3.509450659024623,0.8736133842516828,7.7,-12.727272727272732,122.46753246753248,0.44220572640509,-48.14814814814815,325.65942692123,1084965.4,579,1,6.69984,0,gap_through,,,,,,,0
